Game_ID,Date,Season,Team_H,Points_H,Team_A,Points_A,H_Team_Elo_Before,A_Team_Elo_Before,H_Team_Elo_After,A_Team_Elo_After,H_Last_10_Avg_Points_H,H_Last_10_Avg_FG_H,H_Last_10_Avg_FGA_H,H_Last_10_Avg_2P_H,H_Last_10_Avg_2PA_H,H_Last_10_Avg_3P_H,H_Last_10_Avg_3PA_H,H_Last_10_Avg_FT_H,H_Last_10_Avg_FTA_H,H_Last_10_Avg_ORB_H,H_Last_10_Avg_TRB_H,H_Last_10_Avg_AST_H,H_Last_10_Avg_STL_H,H_Last_10_Avg_BLK_H,A_Last_10_Avg_Points_A,A_Last_10_Avg_FG_A,A_Last_10_Avg_FGA_A,A_Last_10_Avg_2P_A,A_Last_10_Avg_2PA_A,A_Last_10_Avg_3P_A,A_Last_10_Avg_3PA_A,A_Last_10_Avg_FT_A,A_Last_10_Avg_FTA_A,A_Last_10_Avg_ORB_A,A_Last_10_Avg_TRB_A,A_Last_10_Avg_AST_A,A_Last_10_Avg_STL_A
18999,2017-03-31,2017,MIA,94.0,NYK,98.0,1560.522664057771,1374.384732168629,1548.4421114365653,1386.4652847898346,111.3,41.4,85.1,29.2,54.6,12.2,30.5,16.3,22.5,11.2,42.3,21.7,8.4,7.4,101.2,37.6,85.5,30.4,64.0,7.2,21.5,18.8,22.4,10.7,43.5,22.1,6.0
19007,2017-03-31,2017,TOR,111.0,IND,100.0,1577.0304240116661,1481.1814891317351,1582.7391545235168,1475.4727586198844,108.2,40.0,84.4,31.4,61.6,8.6,22.8,19.6,25.1,10.6,45.1,18.5,7.1,5.9,95.0,35.7,83.0,26.9,57.9,8.8,25.1,14.8,19.7,11.5,43.4,21.7,8.2
19005,2017-03-31,2017,MIL,108.0,DET,105.0,1525.1652626790728,1418.1096363107508,1527.9079692184835,1415.3669297713402,100.5,37.4,80.2,29.8,58.1,7.6,22.1,18.1,21.4,8.4,35.8,22.7,8.2,4.2,98.0,38.9,90.8,32.7,67.7,6.2,23.1,14.0,20.1,13.3,45.6,18.2,6.5
19004,2017-03-31,2017,GSW,107.0,HOU,98.0,1754.975121333211,1615.7140884808143,1759.0332817414283,1611.6559280725971,111.8,42.1,84.4,30.0,55.1,12.1,29.3,15.5,20.1,9.2,45.7,31.0,10.2,8.7,113.5,39.0,87.1,25.9,47.4,13.1,39.7,22.4,26.9,10.8,46.7,21.8,7.9
19003,2017-03-31,2017,CHO,122.0,DEN,114.0,1489.1181076085452,1527.4859610042436,1497.6612207010335,1518.9428479117553,108.7,39.9,85.7,29.5,54.9,10.4,30.8,18.5,23.0,8.2,40.8,25.4,7.7,3.5,114.8,42.5,89.1,31.2,56.0,11.3,33.1,18.5,21.8,12.4,45.5,24.1,7.2
19002,2017-03-31,2017,OKC,95.0,SAS,100.0,1570.1437349713487,1693.6911641726074,1564.7366627913962,1699.09823635256,111.5,42.0,86.6,33.5,64.5,8.5,22.1,19.0,26.9,13.0,47.5,21.5,7.3,4.2,102.3,38.5,85.6,30.7,61.7,7.8,23.9,17.5,21.5,12.5,46.3,22.2,8.3
18992,2017-03-31,2017,UTA,95.0,WAS,88.0,1582.676681552401,1594.7112115586867,1589.7908119330095,1587.5970811780783,100.2,37.2,83.3,27.4,57.6,9.8,25.7,16.0,22.4,11.7,46.1,19.1,6.3,4.4,117.8,43.5,89.0,34.3,62.6,9.2,26.4,21.6,28.7,10.0,43.0,23.6,8.8
19000,2017-03-31,2017,CLE,122.0,PHI,105.0,1538.18229048734,1406.2393494427379,1544.5222929091829,1399.899347020895,111.5,40.9,81.6,27.3,48.4,13.6,33.2,16.1,21.7,8.1,43.9,24.5,5.8,4.7,105.1,39.4,88.2,30.0,59.7,9.4,28.5,16.9,21.4,9.6,43.6,22.6,9.3
18996,2017-03-31,2017,MEM,99.0,DAL,90.0,1529.971492085641,1451.413726504834,1535.4583284843654,1445.9268901061096,106.2,36.9,82.7,26.7,55.6,10.2,27.1,22.2,28.1,10.8,40.2,23.3,7.6,3.1,95.8,36.1,82.5,25.4,53.3,10.7,29.2,12.9,17.0,5.5,35.1,21.1,6.6
18987,2017-03-31,2017,NOP,117.0,SAC,89.0,1516.4690784487243,1389.5649219871534,1525.7052231640591,1380.3287772718186,105.4,39.2,84.6,30.2,56.8,9.0,27.8,18.0,23.2,8.7,46.3,22.2,6.8,4.8,96.7,36.9,83.1,29.3,62.5,7.6,20.6,15.3,20.5,8.3,42.1,22.5,7.1
19001,2017-03-31,2017,BOS,117.0,ORL,116.0,1592.067988818329,1382.5344555339757,1593.227719393341,1381.3747249589637,109.5,39.4,84.6,27.4,52.1,12.0,32.5,18.7,23.4,10.4,43.7,25.9,8.1,4.6,100.9,38.5,87.9,31.1,62.4,7.4,25.5,16.5,21.8,10.5,41.5,20.1,8.3
19016,2017-04-01,2017,BRK,121.0,ORL,111.0,1343.8025341880452,1381.3747249589637,1353.5364686406813,1371.6407905063277,107.5,37.2,84.1,25.6,53.0,11.6,31.1,21.5,28.1,10.3,44.8,22.3,6.4,4.7,103.9,39.8,89.9,31.9,64.1,7.9,25.8,16.4,21.5,10.9,43.0,21.2,8.4
19017,2017-04-01,2017,CHI,106.0,ATL,104.0,1488.1718849863362,1448.913820375629,1491.4423701722014,1445.6433351897638,102.3,39.3,88.9,30.0,64.3,9.3,24.6,14.4,19.1,11.2,43.4,25.6,9.8,4.1,98.5,35.4,82.8,26.7,57.0,8.7,25.8,19.0,25.8,10.5,46.7,21.7,7.6
19013,2017-04-01,2017,MIN,117.0,SAC,123.0,1491.771386923433,1380.3287772718186,1479.230511247432,1392.8696529478195,108.1,40.5,82.8,33.6,63.1,6.9,19.7,20.2,24.5,11.2,42.2,24.6,8.8,3.4,97.3,37.4,83.5,30.0,63.8,7.4,19.7,15.1,19.6,8.7,42.8,22.1,6.9
19008,2017-04-01,2017,POR,130.0,PHO,117.0,1559.4623505347797,1324.9279733343894,1562.5242382196623,1321.8660856495069,113.7,42.0,86.5,30.9,59.6,11.1,26.9,18.6,25.8,11.3,46.8,21.4,7.5,5.8,103.6,39.0,87.9,32.8,67.0,6.2,20.9,19.4,27.3,10.1,43.1,21.2,8.7
19014,2017-04-01,2017,LAC,115.0,LAL,104.0,1587.0935356763828,1314.4803486229753,1589.3131296508388,1312.2607546485192,111.1,40.1,83.0,31.0,55.2,9.1,27.8,21.8,29.8,8.8,44.3,23.7,7.9,3.6,107.7,40.8,91.7,32.2,64.5,8.6,27.2,17.5,23.3,11.9,42.8,20.3,9.3
19038,2017-04-02,2017,OKC,101.0,CHO,113.0,1564.7366627913962,1497.6612207010335,1547.856834554446,1514.5410489379835,109.4,41.2,85.9,33.3,64.0,7.9,21.9,19.1,26.5,13.1,47.3,21.5,7.0,4.1,104.9,37.4,85.7,25.8,54.6,11.6,31.1,18.5,21.6,8.8,41.5,20.6,7.2
19037,2017-04-02,2017,SAS,109.0,UTA,103.0,1699.09823635256,1589.7908119330095,1702.8496491553158,1586.0393991302537,106.8,40.3,85.0,29.4,57.7,10.9,27.3,15.3,19.5,10.2,44.2,27.2,8.0,6.2,100.8,38.1,82.7,28.9,56.5,9.2,26.2,15.4,20.4,10.2,43.5,20.7,6.5
19035,2017-04-02,2017,PHO,116.0,HOU,123.0,1321.8660856495069,1611.6559280725971,1318.8735258638067,1614.6484878582974,114.4,43.8,90.6,37.3,70.0,6.5,20.6,20.3,26.2,10.9,47.9,23.5,7.3,7.6,111.0,38.2,88.1,25.1,47.8,13.1,40.3,21.5,26.4,12.0,47.4,21.3,7.5
19032,2017-04-02,2017,GSW,139.0,WAS,115.0,1759.0332817414283,1587.5970811780783,1765.595456610635,1581.0349063088715,110.2,41.6,85.4,29.9,55.7,11.7,29.7,15.3,20.2,10.0,45.5,30.0,10.3,9.6,113.5,42.9,88.7,33.9,62.4,9.0,26.3,18.7,25.0,10.5,43.1,22.9,8.1
19030,2017-04-02,2017,MIA,113.0,DEN,116.0,1548.4421114365653,1518.9428479117553,1541.1352373444122,1526.2497220039083,109.4,41.0,85.6,29.3,54.9,11.7,30.7,15.7,21.9,11.2,42.1,21.1,8.0,7.3,115.6,43.0,88.1,31.4,56.1,11.6,32.0,18.0,20.8,11.3,45.5,24.8,6.8
19031,2017-04-02,2017,NOP,110.0,CHI,117.0,1525.7052231640591,1491.4423701722014,1514.5576185106434,1502.5899748256172,107.7,40.3,86.4,30.8,57.7,9.5,28.7,17.6,22.6,9.0,47.1,23.3,7.8,5.4,102.0,39.4,86.9,29.2,58.9,10.2,28.0,13.0,16.9,10.5,43.5,25.4,6.3
19027,2017-04-02,2017,NYK,94.0,BOS,110.0,1386.4652847898346,1593.227719393341,1378.949430531472,1600.7435736517036,103.2,40.1,84.4,32.2,60.6,7.9,23.8,15.1,18.4,9.4,42.4,22.1,7.4,5.6,102.2,35.1,82.6,24.5,49.1,10.6,33.5,21.4,26.6,8.1,42.7,23.0,7.5
19026,2017-04-02,2017,BRK,91.0,ATL,82.0,1353.5364686406813,1445.6433351897638,1364.7424289392782,1434.4373748911669,109.7,38.7,85.4,27.1,53.2,11.6,32.2,20.7,26.9,9.7,44.4,23.0,6.8,4.6,98.0,36.2,83.5,27.2,57.7,9.0,25.8,16.6,22.7,10.9,46.0,22.2,7.1
19025,2017-04-02,2017,LAL,108.0,MEM,103.0,1312.2607546485192,1535.4583284843654,1324.3986460459157,1523.320437086969,106.3,41.0,86.6,32.3,62.0,8.7,24.6,15.6,20.9,8.6,41.0,22.7,7.5,4.9,96.2,36.2,85.2,27.2,55.8,9.0,29.4,14.8,19.9,12.5,43.8,20.9,6.7
19024,2017-04-02,2017,TOR,113.0,PHI,105.0,1582.7391545235168,1399.899347020895,1585.749772780294,1396.8887287641178,110.3,40.5,84.2,31.7,61.9,8.8,22.3,20.5,26.7,11.4,45.8,18.9,7.0,6.0,105.8,39.7,87.9,29.8,57.8,9.9,30.1,16.5,21.1,9.3,43.8,23.6,9.3
19022,2017-04-02,2017,CLE,135.0,IND,130.0,1544.5222929091829,1475.4727586198844,1548.6726054660937,1471.3224460629735,111.2,41.1,82.2,27.7,49.8,13.4,32.4,15.6,21.1,8.2,44.0,23.8,5.6,4.1,95.5,35.9,83.2,26.4,56.7,9.5,26.5,14.2,19.2,11.4,43.3,21.5,8.1
19028,2017-04-02,2017,MIL,105.0,DAL,109.0,1527.9079692184835,1445.9268901061096,1518.3706467470295,1455.4642125775636,101.8,37.7,81.2,29.4,57.3,8.3,23.9,18.1,21.9,8.3,37.1,23.7,8.3,4.4,94.0,35.4,82.5,25.2,53.0,10.2,29.5,13.0,17.2,5.9,35.3,21.1,7.0
19043,2017-04-03,2017,MIN,110.0,POR,109.0,1479.230511247432,1562.5242382196623,1483.7390409873924,1558.015708479702,108.6,40.5,83.5,33.4,63.0,7.1,20.5,20.5,25.3,11.1,42.7,25.1,8.8,3.5,107.9,39.3,83.0,29.4,59.5,9.9,23.5,19.4,25.1,10.0,46.4,19.3,6.7
19053,2017-04-04,2017,SAC,98.0,DAL,87.0,1392.8696529478195,1455.4642125775636,1404.2477999237308,1444.0860656016523,98.7,37.5,80.7,28.5,58.1,9.0,22.6,14.7,19.9,6.9,38.5,20.1,5.9,3.8,96.2,35.8,81.9,25.0,51.4,10.8,30.5,13.8,17.5,6.0,35.4,21.1,6.9
19063,2017-04-04,2017,NYK,100.0,CHI,91.0,1378.949430531472,1502.5899748256172,1391.4367335915447,1490.1026717655445,101.1,38.8,83.7,31.0,60.1,7.8,23.6,15.7,19.1,9.0,41.5,21.6,7.7,5.3,104.0,40.2,87.5,29.2,58.8,11.0,28.7,12.6,16.5,10.2,44.3,26.0,6.3
19062,2017-04-04,2017,SAS,95.0,MEM,89.0,1702.8496491553158,1523.320437086969,1705.4595952413126,1520.710491000972,106.5,40.3,83.9,29.5,57.5,10.8,26.4,15.1,19.4,10.1,44.0,27.4,8.1,6.2,97.3,36.7,84.8,27.3,55.1,9.4,29.7,14.5,19.0,11.8,43.2,21.8,6.4
19055,2017-04-04,2017,UTA,106.0,POR,87.0,1586.0393991302537,1558.015708479702,1597.2919228110652,1546.7631847988905,99.2,36.7,82.4,27.2,57.5,9.5,24.9,16.3,23.1,11.3,45.2,19.5,6.7,4.7,107.6,39.0,83.5,28.9,58.6,10.1,24.9,19.5,24.9,10.2,45.4,19.7,6.6
19049,2017-04-04,2017,IND,108.0,TOR,90.0,1471.3224460629735,1585.749772780294,1490.2673176400424,1566.8049012032252,106.6,40.0,83.1,31.3,62.2,8.7,20.9,17.9,21.7,8.6,42.6,21.1,7.1,4.9,95.8,35.4,80.5,28.6,58.1,6.8,22.4,18.2,23.0,10.4,44.6,16.1,7.7
19056,2017-04-04,2017,NOP,131.0,DEN,134.0,1514.5576185106434,1526.2497220039083,1508.113405140894,1532.6939353736577,108.8,40.0,85.9,30.1,57.3,9.9,28.6,18.9,23.5,8.5,46.7,23.3,7.5,5.0,114.1,42.0,87.3,31.5,56.5,10.5,30.8,19.6,22.5,10.3,45.1,24.3,7.1
19047,2017-04-04,2017,GSW,121.0,MIN,107.0,1765.595456610635,1483.7390409873924,1768.0544948617762,1481.2800027362512,113.2,42.5,85.8,30.5,56.1,12.0,29.7,16.2,20.7,10.4,45.3,30.2,10.0,9.6,104.6,39.6,85.1,33.4,66.8,6.2,18.3,19.2,23.9,11.4,39.7,23.2,8.6
19046,2017-04-04,2017,PHI,118.0,BRK,141.0,1396.8887287641178,1364.7424289392782,1373.0920860563938,1388.5390716470022,107.0,39.0,85.4,28.2,53.9,10.8,31.5,18.2,23.0,10.0,42.9,27.3,8.2,5.0,107.0,38.2,82.6,28.7,54.4,9.5,28.2,21.1,26.6,8.2,41.7,20.0,7.6
19048,2017-04-04,2017,WAS,118.0,CHO,111.0,1581.0349063088715,1514.5410489379835,1586.0565059857624,1509.5194492610926,110.9,40.7,88.7,29.7,61.6,11.0,27.1,18.5,22.6,11.4,42.5,27.1,8.3,5.0,105.4,37.3,84.2,25.3,53.1,12.0,31.1,18.8,22.2,8.6,40.2,20.7,8.5
19045,2017-04-04,2017,CLE,122.0,ORL,102.0,1548.6726054660937,1371.6407905063277,1554.2754771931202,1366.0379187793012,112.2,41.2,83.3,27.5,49.6,13.7,33.7,16.1,22.2,8.9,45.1,23.7,5.4,4.2,104.6,40.1,90.2,31.8,64.4,8.3,25.8,16.1,21.0,11.0,42.5,21.0,8.6
19044,2017-04-04,2017,OKC,110.0,MIL,79.0,1547.856834554446,1518.3706467470295,1563.6936880843427,1502.5337932171328,108.5,40.7,84.6,32.6,62.0,8.1,22.6,19.0,26.0,12.4,45.6,20.6,7.1,4.0,102.6,38.7,80.3,28.0,53.1,10.7,27.2,14.5,19.0,7.8,38.4,24.1,6.6
19081,2017-04-05,2017,LAC,112.0,DAL,101.0,1589.3131296508388,1444.0860656016523,1593.7647769452776,1439.6344183072135,110.2,39.4,80.2,30.2,53.1,9.2,27.1,22.2,29.8,7.7,43.5,23.4,7.3,3.8,95.8,35.5,80.7,24.5,49.6,11.0,31.1,13.8,17.8,6.3,35.4,21.0,6.8
19075,2017-04-05,2017,DET,102.0,TOR,105.0,1415.3669297713402,1566.8049012032252,1411.5418886938476,1570.6299422807178,100.1,38.9,89.3,31.3,65.8,7.6,23.5,14.7,22.5,12.1,49.2,21.4,7.4,4.1,95.4,35.3,80.4,28.5,57.7,6.8,22.7,18.0,22.5,10.2,45.2,15.7,7.5
19072,2017-04-05,2017,CHO,99.0,MIA,112.0,1509.5194492610926,1541.1352373444122,1496.2879855400072,1554.3667010654976,111.0,40.5,86.5,29.5,55.2,11.0,31.3,19.0,23.4,8.9,41.8,26.1,7.6,4.1,103.6,39.0,88.1,28.7,58.9,10.3,29.2,15.3,20.2,12.6,45.6,20.9,6.8
19079,2017-04-05,2017,PHO,111.0,GSW,120.0,1318.8735258638067,1768.0544948617762,1317.4301026245869,1769.497918100996,112.3,43.1,91.8,36.8,70.2,6.3,21.6,19.8,25.7,11.9,48.1,22.7,7.4,7.7,105.9,39.9,86.1,28.8,55.2,11.1,30.9,15.0,19.0,10.6,42.3,27.5,9.4
19069,2017-04-05,2017,MEM,100.0,OKC,103.0,1520.710491000972,1563.6936880843427,1514.901758412394,1569.5024206729208,105.1,36.9,83.0,27.0,55.6,9.9,27.4,21.4,26.7,10.5,40.8,23.2,7.4,2.7,107.3,39.0,89.7,30.3,61.6,8.7,28.1,20.6,27.1,13.6,48.1,20.2,9.8
19067,2017-04-05,2017,SAS,95.0,LAL,102.0,1705.4595952413126,1324.3986460459157,1682.9433553377744,1346.914885949454,104.6,39.6,83.5,29.1,57.9,10.5,25.6,14.9,19.1,10.3,44.3,26.3,8.0,6.3,106.0,40.3,90.5,31.9,63.8,8.4,26.7,17.0,23.2,11.4,41.4,21.0,9.6
19066,2017-04-05,2017,BOS,91.0,CLE,114.0,1600.7435736517036,1554.2754771931202,1575.9608272332955,1579.0582236115283,109.6,39.4,85.0,27.5,52.0,11.9,33.0,18.9,23.2,10.3,44.3,26.5,7.4,4.7,101.6,38.8,81.6,27.8,49.0,11.0,32.6,13.0,18.2,7.1,40.9,22.3,4.5
19071,2017-04-05,2017,HOU,110.0,DEN,104.0,1614.6484878582974,1532.6939353736577,1618.9369002211017,1528.4055230108534,122.2,41.3,87.2,26.5,46.0,14.8,41.2,24.8,32.3,11.1,41.5,27.1,9.9,3.8,116.6,43.4,87.5,32.8,57.4,10.6,30.1,19.2,22.4,10.1,45.6,25.1,6.6
19082,2017-04-06,2017,ATL,123.0,BOS,116.0,1434.4373748911669,1575.9608272332955,1445.876239507121,1564.5219626173414,102.7,36.6,82.6,28.6,57.5,8.0,25.1,21.5,30.4,11.4,44.2,21.8,9.1,5.3,102.9,35.5,82.1,25.1,48.6,10.4,33.5,21.5,27.2,8.2,43.7,22.8,8.1
19083,2017-04-06,2017,NYK,103.0,WAS,106.0,1391.4367335915447,1586.0565059857624,1388.2758966580313,1589.2173429192758,98.8,37.8,83.3,31.0,61.2,6.8,22.1,16.4,20.2,9.6,43.6,20.6,7.1,5.6,112.7,42.2,89.1,33.3,62.7,8.9,26.4,19.4,25.6,10.6,42.6,22.6,8.0
19084,2017-04-06,2017,PHI,90.0,CHI,102.0,1373.0920860563938,1490.1026717655445,1363.912918549624,1499.2818392723143,108.5,39.9,86.7,29.2,54.8,10.7,31.9,18.0,22.8,10.7,43.0,28.2,8.1,5.2,104.2,39.9,87.6,29.3,58.7,10.6,28.9,13.8,17.5,10.4,44.5,26.0,6.3
19085,2017-04-06,2017,IND,104.0,MIL,89.0,1490.2673176400424,1502.5337932171328,1501.6634675880694,1491.1376432691059,106.8,40.1,84.2,31.1,62.8,9.0,21.4,17.6,20.5,9.0,43.2,20.6,7.0,5.0,101.0,37.9,80.1,28.0,54.1,9.9,26.0,15.3,20.0,8.3,38.9,23.0,7.2
19088,2017-04-06,2017,ORL,115.0,BRK,107.0,1366.0379187793012,1388.5390716470022,1374.0535981118137,1380.5233923144897,104.7,39.2,89.4,31.5,62.8,7.7,26.6,18.6,23.4,10.8,47.7,22.5,6.9,4.8,110.2,39.6,82.7,29.6,54.2,10.0,28.5,21.0,26.3,7.3,41.0,22.0,7.7
19091,2017-04-06,2017,POR,105.0,MIN,98.0,1546.7631847988905,1481.2800027362512,1551.808711634162,1476.2344759009798,116.3,42.6,85.4,31.6,59.0,11.0,26.4,20.1,26.4,10.2,44.3,21.3,8.3,5.7,105.1,39.7,85.2,33.9,67.3,5.8,17.9,19.9,24.5,11.7,39.5,22.9,8.4
19104,2017-04-07,2017,HOU,109.0,DET,114.0,1618.9369002211017,1411.5418886938476,1604.9181580910833,1425.560630823866,119.0,40.6,86.5,27.0,47.7,13.6,38.8,24.2,31.9,10.9,43.9,25.8,9.1,3.5,98.3,39.7,92.1,33.6,69.1,6.1,23.0,12.8,18.8,13.5,46.9,19.5,6.5
19108,2017-04-07,2017,MEM,101.0,NYK,88.0,1514.901758412394,1388.2758966580313,1520.3506807150195,1382.8269743554058,104.4,37.2,82.1,27.3,54.7,9.9,27.4,20.1,25.1,9.4,39.9,23.3,7.5,2.8,100.9,38.0,85.4,31.0,65.2,7.0,20.2,17.9,21.0,10.2,42.4,22.5,6.0
19106,2017-04-07,2017,DEN,122.0,NOP,106.0,1528.4055230108534,1508.113405140894,1538.7604087231027,1497.7585194286446,111.9,41.7,86.0,30.0,55.9,11.7,30.1,16.8,21.7,9.6,44.0,28.1,7.7,2.7,103.5,38.8,86.1,29.2,59.5,9.6,26.6,16.3,23.1,8.4,42.7,22.3,8.5
19101,2017-04-07,2017,LAL,98.0,SAC,94.0,1346.914885949454,1404.2477999237308,1353.320772880284,1397.8419129929007,106.7,40.9,86.7,32.7,63.4,8.2,23.3,16.7,22.3,9.7,42.2,21.9,7.7,4.6,99.9,38.2,84.0,30.4,64.8,7.8,19.2,15.7,20.4,8.7,43.0,22.5,6.5
19099,2017-04-07,2017,DAL,89.0,SAS,102.0,1439.6344183072135,1682.9433553377744,1434.1313884877939,1688.446385157194,99.0,35.5,81.5,25.7,53.8,9.8,27.7,18.2,21.8,8.4,41.2,21.6,6.9,3.0,102.0,38.1,85.9,30.3,61.2,7.8,24.7,18.0,22.7,12.7,45.2,21.8,8.7
19098,2017-04-07,2017,TOR,96.0,MIA,94.0,1570.6299422807178,1554.3667010654976,1574.2521492117019,1550.7444941345136,110.9,41.1,84.6,32.2,61.9,8.9,22.7,19.8,25.7,11.4,45.4,19.9,7.5,6.5,103.9,39.1,88.0,27.4,57.2,11.7,30.8,14.0,18.6,12.2,44.7,21.7,6.9
19096,2017-04-07,2017,PHO,120.0,OKC,99.0,1317.4301026245869,1569.5024206729208,1348.9124877474812,1538.0200355500265,111.4,42.8,94.4,36.5,72.0,6.3,22.4,19.5,25.8,13.5,49.4,22.3,7.9,7.2,108.6,39.3,89.4,29.9,61.0,9.4,28.4,20.6,27.4,12.8,46.4,20.4,10.0
19095,2017-04-07,2017,UTA,120.0,MIN,113.0,1597.2919228110652,1476.2344759009798,1601.1400151527434,1472.3863835593015,99.4,37.1,81.2,27.1,57.1,10.0,24.1,15.2,22.0,10.7,46.0,20.0,6.2,5.1,104.2,39.6,86.1,34.2,68.0,5.4,18.1,19.6,23.9,11.6,39.4,22.2,8.0
19094,2017-04-07,2017,CLE,100.0,ATL,114.0,1579.0582236115283,1445.876239507121,1557.1186211268532,1467.815841991796,113.1,41.7,83.3,28.0,49.9,13.7,33.4,16.0,22.4,8.5,45.3,24.4,5.7,4.3,97.8,36.0,83.6,27.0,58.0,9.0,25.6,16.8,23.1,10.7,45.9,22.1,7.5
19124,2017-04-08,2017,POR,101.0,UTA,86.0,1551.808711634162,1601.1400151527434,1565.0326906202254,1587.91603616668,115.4,42.2,85.6,30.8,58.4,11.4,27.2,19.6,25.5,9.7,43.9,21.3,8.2,5.4,100.5,38.1,82.3,28.9,55.9,9.2,26.4,15.1,20.4,10.6,43.8,20.9,6.3
19123,2017-04-08,2017,BRK,107.0,CHI,106.0,1380.5233923144897,1499.2818392723143,1385.6249253837123,1494.1803062030917,108.5,38.1,85.4,26.7,53.6,11.4,31.8,20.9,27.1,9.9,46.3,22.8,7.1,5.2,102.7,39.2,87.4,29.3,59.0,9.9,28.4,14.4,17.6,10.4,45.5,25.3,6.4
19121,2017-04-08,2017,WAS,103.0,MIA,106.0,1589.2173429192758,1550.7444941345136,1581.719733246665,1558.2421038071243,111.5,40.9,88.4,29.2,60.8,11.7,27.6,18.0,21.4,10.6,41.5,27.3,8.5,4.9,101.6,38.0,87.9,26.8,58.3,11.2,29.6,14.4,19.1,12.4,44.5,20.6,7.6
19126,2017-04-08,2017,PHI,82.0,MIL,90.0,1363.912918549624,1491.1376432691059,1357.0405403986256,1498.0100214201043,105.8,39.3,87.2,28.8,54.5,10.5,32.7,16.7,21.2,10.6,44.2,27.4,7.6,4.7,98.7,37.1,78.9,27.5,53.8,9.6,25.1,14.9,19.4,8.0,38.0,22.3,7.3
19114,2017-04-08,2017,GSW,123.0,NOP,101.0,1769.497918100996,1497.7585194286446,1773.0451380231123,1494.2112995065283,113.0,42.6,86.1,30.5,55.7,12.1,30.4,15.7,20.5,10.2,44.0,30.4,9.8,9.2,104.6,39.8,88.5,30.7,61.4,9.1,27.1,15.9,22.2,9.0,42.2,22.4,8.6
19113,2017-04-08,2017,CHO,114.0,BOS,121.0,1496.2879855400072,1564.5219626173414,1488.29309133022,1572.5168568271285,110.9,40.5,85.7,29.8,55.0,10.7,30.7,19.2,23.7,8.0,40.4,25.9,6.8,4.6,104.8,35.9,83.3,25.2,49.3,10.7,34.0,22.3,28.4,8.5,43.9,23.7,8.6
19112,2017-04-08,2017,SAS,87.0,LAC,98.0,1688.446385157194,1593.7647769452776,1671.3012844633117,1610.90987763916,103.4,39.5,84.7,28.9,58.3,10.6,26.4,13.8,17.9,10.3,43.4,26.4,8.2,6.4,109.4,39.8,80.9,28.9,53.9,10.9,27.0,18.9,26.0,8.1,39.0,21.1,5.6
19120,2017-04-08,2017,ORL,112.0,IND,127.0,1374.0535981118137,1501.6634675880694,1363.8787520832207,1511.8383136166624,105.7,39.7,90.3,31.9,63.9,7.8,26.4,18.5,23.6,11.0,47.8,22.8,6.7,4.6,96.8,36.6,84.6,26.8,57.0,9.8,27.6,13.8,18.7,11.3,42.4,21.8,8.0
19128,2017-04-09,2017,MEM,90.0,DET,103.0,1520.3506807150195,1425.560630823866,1501.2675169152499,1444.6437946236356,105.4,37.7,80.7,26.9,53.9,10.8,26.8,19.2,23.8,8.8,38.9,23.1,7.0,3.4,100.8,40.9,95.1,34.6,71.6,6.3,23.5,12.7,18.5,14.1,48.0,20.5,6.6
19129,2017-04-09,2017,PHO,124.0,DAL,111.0,1348.9124877474812,1434.1313884877939,1362.6751044441319,1420.3687717911432,111.6,42.7,93.8,36.1,71.7,6.6,22.1,19.6,25.8,13.8,49.4,21.1,7.5,7.1,97.5,35.8,81.0,24.5,50.1,11.3,30.9,14.6,18.7,6.6,36.3,21.8,6.4
19131,2017-04-09,2017,NYK,97.0,TOR,110.0,1382.8269743554058,1574.2521492117019,1375.7978762106186,1581.281247356489,99.7,38.4,86.0,31.8,63.3,6.6,22.7,16.3,20.2,11.1,44.1,20.8,7.5,5.0,96.7,36.1,81.3,29.0,58.2,7.1,23.1,17.4,21.7,9.8,44.7,17.4,7.3
19134,2017-04-09,2017,SAC,128.0,HOU,135.0,1397.8419129929007,1604.9181580910833,1393.3509276017191,1609.4091434822649,100.0,38.0,80.9,28.9,58.9,9.1,22.0,14.9,20.1,7.1,39.5,20.0,6.7,3.4,113.2,39.5,89.8,26.1,49.6,13.4,40.2,20.8,26.2,12.2,47.9,21.5,7.6
19136,2017-04-09,2017,DEN,105.0,OKC,106.0,1538.7604087231027,1538.0200355500265,1533.915023434637,1542.8654208384921,114.3,42.3,85.4,30.4,55.5,11.9,29.9,17.8,23.2,9.7,45.1,28.6,7.7,2.8,108.7,39.3,89.0,29.9,61.0,9.4,28.0,20.7,27.7,13.0,46.5,20.1,9.1
19138,2017-04-09,2017,ATL,126.0,CLE,125.0,1467.815841991796,1557.1186211268532,1472.4228098700962,1552.511653248553,105.0,37.4,85.1,29.3,59.8,8.1,25.3,22.1,31.4,12.3,46.0,22.0,8.6,5.3,103.8,39.6,83.5,28.6,50.0,11.0,33.5,13.6,18.2,7.6,42.7,22.2,4.8
19140,2017-04-09,2017,LAL,110.0,MIN,109.0,1353.320772880284,1472.3863835593015,1358.4275607485272,1467.2795956910584,107.0,41.0,86.6,33.0,63.3,8.0,23.3,17.0,22.8,10.7,42.9,21.6,7.8,4.0,106.5,40.0,85.1,34.3,67.0,5.7,18.1,20.8,24.5,10.9,37.3,22.0,8.5
